question_id,status,audio_path,question,duration_seconds,clipped_sample_count,leading_silence_seconds,trailing_silence_seconds,warning_reasons
bt_1014,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_1014_83e813c9201d.wav,True or false a bird had more neck bones than a giraffe,3.6,0,0.081,0.00125,
bt_1215,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_1215_c4518031efd1.wav,Who played Clayton Farlowe in Dallas,2.0,0,0.08154166666666667,0.0007916666666666666,
bt_1418,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_1418_df3e332a834e.wav,Where did Anita Roddick open her first Body Shop,3.04,0,0.086,0.08566666666666667,
bt_1659,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_1659_c4d23fa55b65.wav,Who had a No 1 in the 80's with Karma Chameleon,3.6,0,0.08154166666666667,0.054,
bt_1760,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_1760_d719bd99d5d4.wav,"Which American gang of outlaws from the old west had the christian names Robert, Grattan and Emett",6.0,0,0.09866666666666667,0.01725,
bt_1799,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_1799_557d7d5c2b4c.wav,What was the fate of Jezebel in the Bible,2.88,0,0.08166666666666667,0.07120833333333333,
bt_2497,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_2497_b9aec9d3c3d3.wav,Burnside was a spin off from which Australia series,3.68,0,0.09470833333333334,0.06504166666666666,
bt_2770,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_2770_e63e2ed50900.wav,"What weight was Dr Robert Atkins, famous for the Atkins diet when he died",5.12,0,0.091375,0.062375,
bt_2823,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_2823_2b4a0e3df668.wav,What colour is the wax covering Gouda cheese,2.56,0,0.09425,0.07408333333333333,
bt_2876,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_2876_ede9aa2016ab.wav,Which public holiday became official in the UK in 1978,4.24,0,0.09154166666666666,0.07154166666666667,
bt_3934,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_3934_4dda77974489.wav,To the nearest thousand how many different girls' names were registered in the UK for new born females in 2013,7.28,0,0.09466666666666666,0.04770833333333333,
bt_3990,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_3990_c278f6dd4791.wav,With which artist painted Flatford Mill,2.32,0,0.089875,0.091875,
bt_4034,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_4034_9d4617adb768.wav,Who had a number one in 2008 with Run,2.72,0,0.08154166666666667,0.08375,
qf_441,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_441_e2363a592638.wav,Christopher Cockerill invented what in 1955?,3.28,0,0.09295833333333334,0.013583333333333333,
qf_590,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_590_9f32df223ce2.wav,In which month of 1929 did the St Valentines Day massacre take place?,4.88,0,0.09379166666666666,0.07529166666666667,
qf_952,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_952_5d7c4aeb00b3.wav,Which ‘P’ describes the chasing pack in a cycling race?,3.68,0,0.094875,0.059458333333333335,
qf_1174,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_1174_b98af51c7fef.wav,"True or False, Sharks can't get sick?",2.56,0,0.08145833333333333,0.051958333333333336,
qf_1226,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_1226_85c85609cd8f.wav,How many Von Trapp children were there in the Sound of Music?,3.2,0,0.08154166666666667,0.09054166666666667,
qf_1230,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_1230_52f4eb6f895e.wav,Which UK TV chef also plays the drums in a band?,3.6,0,0.08970833333333333,0.07816666666666666,
qf_1431,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_1431_f4e03d6b216d.wav,"What year were all these comedians born: Harry Enfield, Eddie Murphy and Rory Bremner?",5.04,0,0.08866666666666667,0.064375,
qf_1555,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_1555_e22ccf8c7fe4.wav,'Encephalitis' affects which part of the body?,2.16,0,0.08454166666666667,0.05216666666666667,
qf_1612,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_1612_661f6bdd85f6.wav,In which Beatles song released in 1966 would you find Father McKenzie darning his socks?,6.48,0,0.093375,0.03941666666666667,
qf_2276,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_2276_a00c315c43d1.wav,Who was the first emperor of Rome?,2.0,0,0.080875,0.0585,
qf_2742,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_2742_1c4914bf8a5a.wav,What happened to the cities of Pompeii and Herculaneum in AD79?,4.4,0,0.094,0.051125,
qf_3213,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_3213_24d1295d0a9d.wav,"It is said that you can't sink in this sea, what sea is it?",3.44,0,0.09179166666666666,0.08383333333333333,
qf_3649,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qf_3649_a8cc2518e450.wav,"Known usually just as the Monument, or the name of a tube station. Who designed the Monument and for a bonus what does it commemorate?",8.56,0,0.09333333333333334,0.029708333333333333,
qg_50,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_50_138001ba313f.wav,"Eddie, Lou, and Clancy are the face of law and order on what long running tv show?",5.68,0,0.08808333333333333,0.050708333333333334,
qg_206,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_206_a28d7e2b0ca3.wav,"January 18, 1778 saw Captain James Cook discover what island group, which he named the Sandwich Islands, in honor of his sponsor, John Montagu, 4th Earl of Sandwich?",12.32,0,0.08158333333333333,0.019458333333333334,
qg_527,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_527_bf942a2bde41.wav,Vancouver is not the first Canadian city to host the winter Olympics. What city holds that honor when they hosted the 1988 games?,10.24,0,0.08775,0.03795833333333333,
qg_548,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_548_8e2bd1ba41e7.wav,"According to Samuel Beckett, who are Vladimir and Estragon waiting for?",4.24,0,0.086,0.06341666666666666,
qg_961,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_961_38f045cb1469.wav,"On what apparatus would a male gymnast traditionally perform moves such as scissors, moores, spindels and flairs?",7.6,0,0.09516666666666666,0.023208333333333334,
qg_1429,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_1429_4215d767573f.wav,Who is the most famous character created by Sir Arthur Conan Doyle?,4.16,0,0.08154166666666667,0.037208333333333336,
qg_2063,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2063_6322fcffb664.wav,"According to famous American architect Louis Henri Sullivan, known as the father of skyscrapers, ""form follows what""?",8.0,0,0.08825,0.083375,
qg_2490,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2490_dc8c981f1a6a.wav,What does “SPF” mean on sunscreen containers?,3.2,0,0.09116666666666666,0.025416666666666667,
qg_2559,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2559_ef2ec5e0fe7f.wav,Which of Robin Hood's Merry Men was he forced to fight with quarterstaffs on a narrow bridge?,5.28,0,0.09533333333333334,0.0,
qg_2602,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2602_5eed6fd39d6d.wav,"What ice cream company produces flavors such as Everything But The.., Neapolitan Dynamite, and Stephen Colbert's AmeriCone Dream?",7.28,0,0.09154166666666666,0.064125,
qg_2640,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2640_0d7f1283c9e3.wav,A “slim jim” is a type of pick used to open what type of lock without a key?,4.56,0,0.09508333333333334,0.06625,
qg_2678,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2678_c53bd75488f0.wav,What is Kenny's last name on the animated TV series South Park?,3.52,0,0.09220833333333334,0.0155,
qg_2955,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_2955_000fd5f0b3c3.wav,"Starting 30 years of conflict, the Eritrean War of Independence broke out on Sept 1, 1961, as Eritrean separatists fought for independence from what country?",12.64,0,0.081375,0.04775,
qg_3166,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_3166_6f47107f5d41.wav,"September 9, 1969 saw what made an official language of Canada?",5.6,0,0.08145833333333333,0.04145833333333333,
qg_3211,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_3211_9aee4355d4b6.wav,Tomorrow marks the 109th anniversary of which great American taking the reins of the presidency following the death of William McKinley?,7.76,0,0.081375,0.035666666666666666,
qg_3880,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_3880_ec2bd8eb5f0d.wav,"What name is given to the economy where all commerce is conducted without regard to taxation, law or regulations of trade (and is a really good place to find the stuff you can't find anywhere else)?",7.84,0,0.09208333333333334,0.028875,
qg_4132,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_4132_6f4c664f8947.wav,What state is known as the Sunflower State?,2.4,0,0.09208333333333334,0.04883333333333333,
qg_4147,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_4147_0323910dfa44.wav,How long do NFL football teams have to get a play off (the play clock)?,3.04,0,0.08141666666666666,0.07591666666666666,
qg_4381,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qg_4381_6b2ec0ddcc04.wav,"Satisfactellent, Nougatocity, Hungerectomy, Substantialicious and Peanutopolis were all used to advertise what product?",8.88,0,0.08133333333333333,0.08383333333333333,
